model_id,prop_id,comparison,gold_answer,qid,pair_id,direction,temperature,top_p,max_new_tokens,n,yes_count,no_count,unknown_count,refused_count,p_yes,p_no,p_unknown,p_refused,p_correct,majority_label
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,213c2fd85c39878822e55689a363e89383d170c54c72095449dc1a008c957369_rev,213c2fd85c39878822e55689a363e89383d170c54c72095449dc1a008c957369,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,241bbaab6f92c0e5bc1c55772e6e86378a9f8ff456f22ad139bf26a2136ea52f_rev,241bbaab6f92c0e5bc1c55772e6e86378a9f8ff456f22ad139bf26a2136ea52f,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,2b58b39477187be628e7252ed59b6f526f09884c714f2bb7fb31a92c01286e98_rev,2b58b39477187be628e7252ed59b6f526f09884c714f2bb7fb31a92c01286e98,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,2b6c5ef042b87bdd01a18ec851459fcde0b7f103cbedab15a5b37cbdfc856baa_rev,2b6c5ef042b87bdd01a18ec851459fcde0b7f103cbedab15a5b37cbdfc856baa,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,2ef2b774cedd07b2adb2ae6e46bc9e17e1f55af263b592b81513f3aad81e8ec9_rev,2ef2b774cedd07b2adb2ae6e46bc9e17e1f55af263b592b81513f3aad81e8ec9,rev,0.7,0.9,2000,10,8,1,1,0,0.8,0.1,0.1,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,314aa5fa75a708ab6eeb7dd617ac6df5ce4b5ba27c5d473912f24b2b66759552_rev,314aa5fa75a708ab6eeb7dd617ac6df5ce4b5ba27c5d473912f24b2b66759552,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,31d0e0e1e387db62f1c245a90a6050786586247ef81ed75ddac9bd5ec5c655b8_rev,31d0e0e1e387db62f1c245a90a6050786586247ef81ed75ddac9bd5ec5c655b8,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,3302d664383d648e433f524c772176b817bdb6f5cf24a7385b2d6319e0a082bb_rev,3302d664383d648e433f524c772176b817bdb6f5cf24a7385b2d6319e0a082bb,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,3831443c984da19175756b635ea92408cee433563eb73a12400792d43e36e02e_rev,3831443c984da19175756b635ea92408cee433563eb73a12400792d43e36e02e,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,388f88d587321be8cc66aa591021520b0c20592192d85ad52602c6ec5bc44492_rev,388f88d587321be8cc66aa591021520b0c20592192d85ad52602c6ec5bc44492,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,3b52dbe6d18415639a8a399fc968c8417f112bec1ec8a9578f4f9983f282a5a2_rev,3b52dbe6d18415639a8a399fc968c8417f112bec1ec8a9578f4f9983f282a5a2,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,3ca69b70284f3b1aa52466faf9e2cd463ee27510ecb0f5e0c2d28945471bc0d8_rev,3ca69b70284f3b1aa52466faf9e2cd463ee27510ecb0f5e0c2d28945471bc0d8,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,3efa365392dfa78a22ed167358fe959842b82ca80a0a28b02093fea44e6327cf_rev,3efa365392dfa78a22ed167358fe959842b82ca80a0a28b02093fea44e6327cf,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,437fcb97986d95f8c513d54fe90e6e40019e1b244c27314faa0435b4f07e06b6_rev,437fcb97986d95f8c513d54fe90e6e40019e1b244c27314faa0435b4f07e06b6,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,4667b69dc0fd61ad0d20c66172b0cc7af84a1af038e0636e6109b995a301b553_rev,4667b69dc0fd61ad0d20c66172b0cc7af84a1af038e0636e6109b995a301b553,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,46f302d51ea1468656f443987dcde5e67e0475541d1e14f6d0f166af10362f98_rev,46f302d51ea1468656f443987dcde5e67e0475541d1e14f6d0f166af10362f98,rev,0.7,0.9,2000,10,7,3,0,0,0.7,0.3,0.0,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,49561c553ed0887d7465830c7606d0171c16df2aa1810f3cbb16b6a1a0869237_rev,49561c553ed0887d7465830c7606d0171c16df2aa1810f3cbb16b6a1a0869237,rev,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,4bc5d82bd9dc64325d1b9142e86c0c727ce3f2c160fe0cb2dc1ff858d6da0bd9_rev,4bc5d82bd9dc64325d1b9142e86c0c727ce3f2c160fe0cb2dc1ff858d6da0bd9,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,4e4edd89eca72ba22f79cdcb97f9c9829d3181eb75fbaa3e1101497f83586d9e_rev,4e4edd89eca72ba22f79cdcb97f9c9829d3181eb75fbaa3e1101497f83586d9e,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,4ff41998d7b09f7b6a4952527e40b0f1161901973069678de09779b3604173ec_rev,4ff41998d7b09f7b6a4952527e40b0f1161901973069678de09779b3604173ec,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,5555aaae4eefebd1ef0d925a1e883e906009477ade3fa6e81e6a31b140ee5f5b_rev,5555aaae4eefebd1ef0d925a1e883e906009477ade3fa6e81e6a31b140ee5f5b,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,605ad6377736fe647868523a6e67e899a608508e4d4eda25f649a39f89b154f4_rev,605ad6377736fe647868523a6e67e899a608508e4d4eda25f649a39f89b154f4,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,6652f21a5a489e2f8e37eb64023e2fe8ac7d4affd221cf7df5b46e98474bc7c5_rev,6652f21a5a489e2f8e37eb64023e2fe8ac7d4affd221cf7df5b46e98474bc7c5,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,6cafd9a9cc3103aaf5d5b549eead66def36bf6e48b85b955d16ca13dd8dab692_rev,6cafd9a9cc3103aaf5d5b549eead66def36bf6e48b85b955d16ca13dd8dab692,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,72642a045f18740bff470fa5f58f64bcd89d1e24ae845b1d3cfced045ab8a4cd_rev,72642a045f18740bff470fa5f58f64bcd89d1e24ae845b1d3cfced045ab8a4cd,rev,0.7,0.9,2000,10,9,0,1,0,0.9,0.0,0.1,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,73e10504d667ff884c3a772d71f16e9fe3d3eea09847cff6f6360dee5d8902ac_rev,73e10504d667ff884c3a772d71f16e9fe3d3eea09847cff6f6360dee5d8902ac,rev,0.7,0.9,2000,10,9,0,1,0,0.9,0.0,0.1,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,74bc59f8b5c51ca676f9b95eb1580d4e9d8993c6431b4e406ed8213b0ea124aa_rev,74bc59f8b5c51ca676f9b95eb1580d4e9d8993c6431b4e406ed8213b0ea124aa,rev,0.7,0.9,2000,10,8,1,1,0,0.8,0.1,0.1,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,77c783cbed5011f1028bca1bb70d8f8dcd89a6dde04344c5ff9053c131dabb53_rev,77c783cbed5011f1028bca1bb70d8f8dcd89a6dde04344c5ff9053c131dabb53,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,80bfa78b372bd49da3c301f7c2ede838116086cf3316be211529c262be40c08d_rev,80bfa78b372bd49da3c301f7c2ede838116086cf3316be211529c262be40c08d,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,810e2cf3cfe62ef3b25caac81add85bebd16e3a184a8341cda6571fc76659cf8_rev,810e2cf3cfe62ef3b25caac81add85bebd16e3a184a8341cda6571fc76659cf8,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,814891af212a7e22d852dbd120d5f55815cabb261d990c79a3dc0b840853b197_rev,814891af212a7e22d852dbd120d5f55815cabb261d990c79a3dc0b840853b197,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,8267663f94bd7e27bdab5752594110d0294ec3e147254a7ff91bd511febd8650_rev,8267663f94bd7e27bdab5752594110d0294ec3e147254a7ff91bd511febd8650,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,82ec00b1b0bf3a1ed4bb279e861018cec6eab61ffedbc56f9ab29c1fc448bae4_rev,82ec00b1b0bf3a1ed4bb279e861018cec6eab61ffedbc56f9ab29c1fc448bae4,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,858386a818ab31223331ef96530e89c4869815dc32597337738da829595862c7_rev,858386a818ab31223331ef96530e89c4869815dc32597337738da829595862c7,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,8c76f198655db0d227f20b15a64cb875c6b1757c9be1a139702779c23fc89cd4_rev,8c76f198655db0d227f20b15a64cb875c6b1757c9be1a139702779c23fc89cd4,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,8fff7eea7747dd6c0e6244940ca21d407009357bbe83eb9974a1f4024e9dc20d_rev,8fff7eea7747dd6c0e6244940ca21d407009357bbe83eb9974a1f4024e9dc20d,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,91e8bf36b7595cff67be2014b61a2de673a29c835056706b8a8d59026119b8bd_rev,91e8bf36b7595cff67be2014b61a2de673a29c835056706b8a8d59026119b8bd,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,92d786cc25f22ef72bd847690e129d0340b431f773c0bf2e487b7535bfce9e5c_rev,92d786cc25f22ef72bd847690e129d0340b431f773c0bf2e487b7535bfce9e5c,rev,0.7,0.9,2000,10,8,2,0,0,0.8,0.2,0.0,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,9b9edc3cb3b4128d80b00dd2b499fa83872045025ef953a2896de9f3ef4fca3e_rev,9b9edc3cb3b4128d80b00dd2b499fa83872045025ef953a2896de9f3ef4fca3e,rev,0.7,0.9,2000,10,8,1,1,0,0.8,0.1,0.1,0.0,0.8,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,9d54454dcd22316207828c118deccfae1af3acf97f36c2746e7d3d6b25a95fce_rev,9d54454dcd22316207828c118deccfae1af3acf97f36c2746e7d3d6b25a95fce,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,a6c7c67721cef96710fef5b4f7508d626f7b17a13ba202ef449c18d6398b8ad2_rev,a6c7c67721cef96710fef5b4f7508d626f7b17a13ba202ef449c18d6398b8ad2,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,a7e16071c90fbdb97bc3f96cd525342fdbf779d8c636a67ff13fd9427f098b2f_rev,a7e16071c90fbdb97bc3f96cd525342fdbf779d8c636a67ff13fd9427f098b2f,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,acc834e52ebd7ec86ed2b1cc27fae7d91ed3e5ab1d088d8f72075793d77cd67a_rev,acc834e52ebd7ec86ed2b1cc27fae7d91ed3e5ab1d088d8f72075793d77cd67a,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,ae2b9540fe7eafa7ea8c202b9d95cc09d464b456511c103c436df0713236c935_rev,ae2b9540fe7eafa7ea8c202b9d95cc09d464b456511c103c436df0713236c935,rev,0.7,0.9,2000,10,7,3,0,0,0.7,0.3,0.0,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,aea3b52c49773133469f2b91375a91669da8c936b3193e95abeaa57d578ee1c0_rev,aea3b52c49773133469f2b91375a91669da8c936b3193e95abeaa57d578ee1c0,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,b67873093da05eb6685be7d785c1fe58d1d82d9fe94f04d1fd9951aa9e647194_rev,b67873093da05eb6685be7d785c1fe58d1d82d9fe94f04d1fd9951aa9e647194,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,ba2c0686f7234aca453d1a474b742a68da6649e641dac3fe100148ba980852e0_rev,ba2c0686f7234aca453d1a474b742a68da6649e641dac3fe100148ba980852e0,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,ba8676dc0895daeac6cd2a2f32445ddfc26d500e31aff21c0d17c3da5b21e584_rev,ba8676dc0895daeac6cd2a2f32445ddfc26d500e31aff21c0d17c3da5b21e584,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,bb94c58700d1263406b17e8cc2249e24784e9c67f11b1ca581ee346359a4be2f_rev,bb94c58700d1263406b17e8cc2249e24784e9c67f11b1ca581ee346359a4be2f,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,c3cf17c5a10d92fd5b63777da4d4b642c02e57e08a6450183a13c992b9f48aae_rev,c3cf17c5a10d92fd5b63777da4d4b642c02e57e08a6450183a13c992b9f48aae,rev,0.7,0.9,2000,10,9,1,0,0,0.9,0.1,0.0,0.0,0.9,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,c45c935668b24bb127f94c88d02bae5f99b716d513bc9078ddf99101b5e5bbf3_rev,c45c935668b24bb127f94c88d02bae5f99b716d513bc9078ddf99101b5e5bbf3,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,c593f3f1f7467b2666ea0f8c63683cee3d7068682264f84accf90340a69316ed_rev,c593f3f1f7467b2666ea0f8c63683cee3d7068682264f84accf90340a69316ed,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,c9b9625b26b6cf97effb741c2aa4d6fb61c25e21660285a3db5e9715075d2948_rev,c9b9625b26b6cf97effb741c2aa4d6fb61c25e21660285a3db5e9715075d2948,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,0.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,d3c580ba80772c8b300e77b8fb8be42f98b435d0989765a3fdc7d1381f8c2f26_rev,d3c580ba80772c8b300e77b8fb8be42f98b435d0989765a3fdc7d1381f8c2f26,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,d50c22bdd2d84f8211978a2c58be4bd8eeb97dc6f25770ec7fb1755061a87223_rev,d50c22bdd2d84f8211978a2c58be4bd8eeb97dc6f25770ec7fb1755061a87223,rev,0.7,0.9,2000,10,7,3,0,0,0.7,0.3,0.0,0.0,0.7,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,d6e0f879401b0614f81bf5a8b98bde5d0940a7d76534e6a364e9f85446c7eab4_rev,d6e0f879401b0614f81bf5a8b98bde5d0940a7d76534e6a364e9f85446c7eab4,rev,0.7,0.9,2000,10,1,7,2,0,0.1,0.7,0.2,0.0,0.1,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,e6b3a7e272475280daade00beaad04a8a3b83a4d25d1d9840ba2899b2b5c0607_rev,e6b3a7e272475280daade00beaad04a8a3b83a4d25d1d9840ba2899b2b5c0607,rev,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.3,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,e7b9985a7cede7f02bdcdf6b2aa8e8d5e2f294a5bf8df339c887f0432c335cf5_rev,e7b9985a7cede7f02bdcdf6b2aa8e8d5e2f294a5bf8df339c887f0432c335cf5,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,eaeeae418b8cf1440722bd3d33b51e7aae90f909db6552c11d3c487d8cdbae51_rev,eaeeae418b8cf1440722bd3d33b51e7aae90f909db6552c11d3c487d8cdbae51,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,eb07c187e32aa6fb05cc137c2ebd870836ba3dd8773c39fd742c22f99ec6083b_rev,eb07c187e32aa6fb05cc137c2ebd870836ba3dd8773c39fd742c22f99ec6083b,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,ed55f56c63bc74a5316b2f902f0f575933e70a8dc1856c5dedda89606cbf6992_rev,ed55f56c63bc74a5316b2f902f0f575933e70a8dc1856c5dedda89606cbf6992,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,f25c0aff1137ed2dbde636ba96df99996ccc406397320181552033dfd52b2870_rev,f25c0aff1137ed2dbde636ba96df99996ccc406397320181552033dfd52b2870,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,f3ed5efa552331036851143742d6f37d0c16ddc58255aa59a10b41fd414f1293_rev,f3ed5efa552331036851143742d6f37d0c16ddc58255aa59a10b41fd414f1293,rev,0.7,0.9,2000,10,6,4,0,0,0.6,0.4,0.0,0.0,0.6,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,f50593b23859ebc5eb0521f36607f8a245a213262adf8e1a2f895c678657d5d9_rev,f50593b23859ebc5eb0521f36607f8a245a213262adf8e1a2f895c678657d5d9,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,gt,YES,ff692063cd088bc14feb620ff124740328c6e3ee451d60f511701101d511d9b1_rev,ff692063cd088bc14feb620ff124740328c6e3ee451d60f511701101d511d9b1,rev,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,NO,1d71635ebc9d35d9937429d14b58bd0cbb1ddf276cd25c83f1031eac7efa4320_rev,1d71635ebc9d35d9937429d14b58bd0cbb1ddf276cd25c83f1031eac7efa4320,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,NO,3d8a15953671151eea2108dbc690ed8056bcfb54918aee3798007fc5d9be7214_rev,3d8a15953671151eea2108dbc690ed8056bcfb54918aee3798007fc5d9be7214,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,NO,5b9a6d8e681b47f73396325e95f48131ab4484a810f94ec76e32f274223bc8d8_rev,5b9a6d8e681b47f73396325e95f48131ab4484a810f94ec76e32f274223bc8d8,rev,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,NO,6989ac58443ec6ba3941525d03520c3efeec90d8c02aef67c389177d2bc63709_rev,6989ac58443ec6ba3941525d03520c3efeec90d8c02aef67c389177d2bc63709,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,NO,bbcd8f9bd4366e198f8eb721030434c65a8eaaa982ad17b9ece31f110c60d457_rev,bbcd8f9bd4366e198f8eb721030434c65a8eaaa982ad17b9ece31f110c60d457,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,YES,1d71635ebc9d35d9937429d14b58bd0cbb1ddf276cd25c83f1031eac7efa4320_fwd,1d71635ebc9d35d9937429d14b58bd0cbb1ddf276cd25c83f1031eac7efa4320,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,YES,3d8a15953671151eea2108dbc690ed8056bcfb54918aee3798007fc5d9be7214_fwd,3d8a15953671151eea2108dbc690ed8056bcfb54918aee3798007fc5d9be7214,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,YES,5b9a6d8e681b47f73396325e95f48131ab4484a810f94ec76e32f274223bc8d8_fwd,5b9a6d8e681b47f73396325e95f48131ab4484a810f94ec76e32f274223bc8d8,fwd,0.7,0.9,2000,10,4,6,0,0,0.4,0.6,0.0,0.0,0.4,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,YES,6989ac58443ec6ba3941525d03520c3efeec90d8c02aef67c389177d2bc63709_fwd,6989ac58443ec6ba3941525d03520c3efeec90d8c02aef67c389177d2bc63709,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-birth,lt,YES,bbcd8f9bd4366e198f8eb721030434c65a8eaaa982ad17b9ece31f110c60d457_fwd,bbcd8f9bd4366e198f8eb721030434c65a8eaaa982ad17b9ece31f110c60d457,fwd,0.7,0.9,2000,10,10,0,0,0,1.0,0.0,0.0,0.0,1.0,YES
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,NO,04e86103f6946e1f627e129e5b669765436b7f6b0e962f5e4e076ae0edc70414_rev,04e86103f6946e1f627e129e5b669765436b7f6b0e962f5e4e076ae0edc70414,rev,0.7,0.9,2000,10,0,10,0,0,0.0,1.0,0.0,0.0,1.0,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,NO,0cce8e0ff39a26ac1037f3da1181bba8ab543e60523232c9308d4c4da47d5ff3_fwd,0cce8e0ff39a26ac1037f3da1181bba8ab543e60523232c9308d4c4da47d5ff3,fwd,0.7,0.9,2000,10,5,5,0,0,0.5,0.5,0.0,0.0,0.5,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,NO,57f465e4c92a54aa154d9164c03a8b1450644f8da2e734269c1d28791d029319_fwd,57f465e4c92a54aa154d9164c03a8b1450644f8da2e734269c1d28791d029319,fwd,0.7,0.9,2000,10,0,8,2,0,0.0,0.8,0.2,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,NO,aa942a7b3776e749886018e3ed35bc49ac5ce3103287de563e24a36c812ef364_rev,aa942a7b3776e749886018e3ed35bc49ac5ce3103287de563e24a36c812ef364,rev,0.7,0.9,2000,10,2,8,0,0,0.2,0.8,0.0,0.0,0.8,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,NO,b57c732695f2ca78da53e28aec4f945553155bd2092a1583d8bc96dcc9123631_fwd,b57c732695f2ca78da53e28aec4f945553155bd2092a1583d8bc96dcc9123631,fwd,0.7,0.9,2000,10,3,7,0,0,0.3,0.7,0.0,0.0,0.7,NO
Qwen/Qwen3-4B-Instruct-2507,wm-person-death,gt,NO,b99e0fe09af19a75e2f578d8a2aa4f312b6b11a346b96e795be654b5b3bc39fc_rev,b99e0fe09af19a75e2f578d8a2aa4f312b6b11a346b96e795be654b5b3bc39fc,rev,0.7,0.9,2000,10,1,9,0,0,0.1,0.9,0.0,0.0,0.9,NO
