model_id,prop_id,comparison,pair_id,x_name,y_name,x_value,y_value,temperature,top_p,max_new_tokens,fwd_gold,rev_gold,fwd_n,rev_n,fwd_p_yes,rev_p_yes,fwd_p_no,rev_p_no,fwd_p_correct,rev_p_correct,fwd_majority_label,rev_majority_label,same_yes_no_majority,yes_yes_majority,no_no_majority,abs_p_yes_gap,abs_p_correct_gap
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,5da8aed984cff55971ac9d84c92996f5ef9e2d130e3db25de6f4c8b47e0d84b3,"Eighth & Main, ID","Red Bluff Diversion Dam, CA",-116.204,-122.202,0.7,0.9,2000,YES,NO,10,10,0.9,0.1,0.1,0.9,0.9,0.9,YES,NO,False,False,False,0.8,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,79bcb18b86c3430c6a8024727f87a8d117a79263f9682bd073a696bbaea68a30,"Kendall Cogeneration Station, MA","Rose Valley Lake (Pennsylvania), PA",-71.0801,-76.9919,0.7,0.9,2000,YES,NO,10,10,0.9,0.5,0.1,0.5,0.9,0.5,YES,YES,True,True,False,0.4,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,95a79d740a0fbe822e71e21887129aa18e53e01abfc2a7d1becd8c6bddb7fbb6,"Stockton Lake, MO","Auraria Campus, CO",-93.7707,-105.006,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,98ca5ca312c5b30f6b10c3f6b116765a020fb5f8f134bdacac1280995798d0e7,"Carson Mansion, CA","Grand America Hotel, UT",-124.158,-111.89,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.4,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,9d2d254b52923c5b67eb393933b7780f3d7be12285e17936e841d21c81e57e6f,"Astor Theatre (New York City), NY","Lewis Smith Lake, AL",-73.9856,-87.1058,0.7,0.9,2000,YES,NO,10,10,0.8,0.0,0.2,1.0,0.8,1.0,YES,NO,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,9e8dfd61b9a0d44f41beb51cf416d28fa010becb698810a44e0d4b9d05ba9411,"Lemp Mansion, MO","Brookville Lake Dam, IN",-90.216,-84.999,0.7,0.9,2000,NO,YES,10,10,0.2,0.8,0.8,0.2,0.8,0.8,NO,YES,False,False,False,0.6000000000000001,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,b24183dc62e8e4e642eeae59d8cb4d56dc8dcdd96730e87fe839120c36ed6b25,"Rockport Reservoir, UT","Harlan County Reservoir, NE",-111.404,-99.2114,0.7,0.9,2000,NO,YES,10,10,0.1,0.9,0.9,0.1,0.9,0.9,NO,YES,False,False,False,0.8,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,gt,ca58463f81278888902b358a9e615564764b4d83ffe029cfe675c9ac6c688787,"Fox Chase Cancer Center, PA","Coronado Theatre, IL",-75.0902,-89.0931,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,030886e70582a1f605e123ad80fb12a28e62c77d311021b7030bdad0abace188,"Copper Mountain Solar Facility, NV","Apache Lake (Arizona), AZ",-114.992,-111.263,0.7,0.9,2000,YES,NO,10,10,1.0,0.1,0.0,0.9,1.0,0.9,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,99cc755d6cdcbb46ab008d0916321452156f388b22b493a1979d18daf82c5b53,"Sahuarita Lake, AZ","Big Stone Lake, SD",-110.968,-96.6178,0.7,0.9,2000,YES,NO,10,10,0.9,0.0,0.1,1.0,0.9,1.0,YES,NO,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-structure-long,lt,a5a129b9f642a1aaa5970cbd288c906ad1725cef41a2aa3c29ce878225f37735,"Badin Lake, NC","2 Columbus Circle, NY",-80.0928,-73.9819,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,1fc81bfeeab0c3602a1632062ee5a23b6fec8cb2541c2a9bc12d0c47e92b031d,"91356, CA","89503, NV",34.15504,39.54112,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,2112071c6d68a23395587cb57df5c7d5b8cad9c87ba442578766261c26939a21,"07092, NJ","91602, CA",40.68106,34.15078,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,2385e892b7e68e0be03a51244a7566c05df13a020fb3b4337e2607bf0333b3ae,"51109, IA","19362, PA",42.59873,39.75175,0.7,0.9,2000,YES,NO,10,10,0.9,0.1,0.1,0.9,0.9,0.9,YES,NO,False,False,False,0.8,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,5b27153f62d516aacecefb54b5a8bbb0ae58890de0361e7cc81c879ea48b0bc1,"29418, SC","27704, NC",32.88896,36.04088,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,6c1a47ed08d3813ae5e930a803b395fb5b7fcb1947625958c0a4a93363c0144c,"11967, NY","94706, CA",40.80092,37.88969,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,6e5ddf48cc358e44c13f6555835919e0492169bd866cde8b90c97666ee070b10,"33187, FL","31632, GA",25.54889,30.9876,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,a4b0aaf7cc8f230aed4d3323232bc3fe412e55285374e42f879630f0d487a84e,"27408, NC","14204, NY",36.10321,42.882,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,d8b0d3843a8ffe8346aad3839997b6bd9d917fa25dcc85f77d51cee5fead6e4f,"61610, IL","91356, CA",40.64294,34.15504,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,df54eabe91dea57ac385d3e236aff0412806247906cb783c3b4b585a7926a01c,"11561, NY","05201, VT",40.58969,42.87652,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,e52859b1d29cd239a5877d6df08c10d48a0a9a26c66a724cf50562b80e46a411,"37127, TN","40108, KY",35.77947,37.96964,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,fc77092e5407afbc711db169ee3594c5cfc2fc959f2fc890565048f979667423,"70047, LA","72364, AR",29.96686,35.2126,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,fda8ee3c03355934d9b42f9317baeca07559e0472f4f5e81d3b919768c7cf2be,"94930, CA","97330, OR",37.97048,44.63796,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,1.0,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,gt,ff02aff688fae9dfe30a61c39adc638a7438ee9d82716f328a902520fa7ec8c0,"29205, SC","77386, TX",33.99001,30.10153,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,1d2b9810d7fb06db80a3ea2b53b224214432fe8131d125067429218818607b4a,"30350, GA","24482, VA",33.97881,38.20502,0.7,0.9,2000,YES,NO,10,10,1.0,0.0,0.0,1.0,1.0,1.0,YES,NO,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,32792a48762a9e62b2ebd3f814c60c4d470d2935a7868bc19608211a1b6dee73,"76148, TX","87301, NM",32.86789,35.52153,0.7,0.9,2000,YES,NO,10,10,0.9,0.3,0.1,0.7,0.9,0.7,YES,NO,False,False,False,0.6000000000000001,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-lat,lt,d9a90a8260a6f2cb64f5d45599d82f79739f0f86c14e7a59aba1c92539db5c3b,"95110, CA","61611, IL",37.34656,40.71185,0.7,0.9,2000,YES,NO,10,10,0.7,0.2,0.3,0.8,0.7,0.8,YES,NO,False,False,False,0.49999999999999994,0.10000000000000009
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,003318f693724f868c8f72bddaa24f757cb755abc6f6956a9d93d8875d1f37eb,"62207, IL","22150, VA",-90.12544,-77.18605,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,004d261f9a1bc87000145b0719fb51b34ba5ed808e786e440b3b41261d93b1bd,"72207, AR","38834, MS",-92.34271,-88.56027,0.7,0.9,2000,NO,YES,10,10,0.6,0.5,0.4,0.5,0.4,0.5,YES,NO,False,False,False,0.09999999999999998,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,05fa020f9148412eaf162c641d0a3efb69b9f28de150a432e98534db7673cd69,"73142, OK","72207, AR",-97.63895,-92.34271,0.7,0.9,2000,NO,YES,10,10,0.1,0.7,0.9,0.3,0.9,0.7,NO,YES,False,False,False,0.6,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,0fbd261cb7f315c396c431922d27e26c3d52267e09f4ad8e5094b56adb83f4a1,"67218, KS","40109, KY",-97.28039,-85.75469,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,1035c499f78522934db7dae77ae6fa106367866e78c3d9fe14cc57dff63e4ae7,"68152, NE","44012, OH",-95.99995,-82.01594,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,10f8c7bb963664cac1f105e5365276f0018a9f356f8f243cad9c5a29b6bd1f66,"93001, CA","85013, AZ",-119.31868,-112.08294,0.7,0.9,2000,NO,YES,10,10,0.0,0.0,1.0,1.0,1.0,0.0,NO,NO,True,False,True,0,1.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,125fcb494ce00c70a68d8bf48acc0897603fedb6e51794e307b8820fc4b1784d,"79331, TX","39367, MS",-101.97488,-88.6644,0.7,0.9,2000,NO,YES,10,10,0.3,0.9,0.7,0.0,0.7,0.9,NO,YES,False,False,False,0.6000000000000001,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,12f46200bf236d5f3f0ef62d57376b9b73fd9b7a0f1dd6613992f753c063fac1,"92610, CA","85013, AZ",-117.65404,-112.08294,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.3,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,170e0761b2098fb49e255a79c7212f5c48b00df3570daac85b32a30269750df4,"70712, LA","32095, FL",-91.58573,-81.40927,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,183585a1c302935b54052d313883ed946ff2a9d19372862835943ddd36ba4005,"72207, AR","30342, GA",-92.34271,-84.37429,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,1b1965a64ddde1c02c2a95c20bdd836522bcc7f1c8b3e9575eb139f028ddc357,"77012, TX","31636, GA",-95.27449,-83.1096,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,1bec0f2b2ba27ac4f34a6b1d31707c1fe3c39c3658c69ba78fcb56c0787a0d83,"68147, NE","60652, IL",-95.95678,-87.71445,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,1cfa52c94a13557537b3411976135e80fc0cd0dda27fa0cad1c6ae48e76e562c,"72207, AR","29067, SC",-92.34271,-80.53268,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,1d670080014c387e636a0fd1bde4501a122c4995ee7a96d737d612c741a7c01f,"85255, AZ","79331, TX",-111.8177,-101.97488,0.7,0.9,2000,NO,YES,10,10,0.1,0.3,0.9,0.7,0.9,0.3,NO,NO,True,False,True,0.19999999999999998,0.6000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,2119fa32b1831fcce04306946507da476be5c38d940c893e59b0b6efeba6f36c,"70444, LA","32579, FL",-90.48707,-86.57401,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,2177d52fb1595cba92b47156dd6087a5f81f92f81f97b95025cd11e408de44a4,"66220, KS","43207, OH",-94.8218,-82.96392,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,22c0c8886236bd40964188baccc73abcd92351d6c1efd7a595b856ac2398e2c0,"50703, IA","14206, NY",-92.28195,-78.81018,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,2366c6269b9d34eaf8d95b7fcff226e3223bf1659a3f02c773f1458679cf9b37,"85132, AZ","76247, TX",-111.19119,-97.33154,0.7,0.9,2000,NO,YES,10,10,0.0,0.1,1.0,0.7,1.0,0.1,NO,NO,True,False,True,0.1,0.9
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,239af9ef827cd9d95c8814e45a6acd14fd9b21eed290adf5bc843c1f55655129,"63109, MO","22150, VA",-90.29563,-77.18605,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,23a5c1afbad4b64f7333a23ba4c996fa53542453497424418bda0a6d1c71b323,"50703, IA","60087, IL",-92.28195,-87.85631,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,27c2453dbc5294c9df0ef195a52bbde9dcba93ac5a7643203820459701975b16,"62204, IL","40109, KY",-90.09642,-85.75469,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.4,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,29db14d5233e4ae59978449d4a3214bf8f73dd1159c53385666e89ad2b369bd6,"66217, KS","47803, IN",-94.77741,-87.30855,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,2d4d89d8d38e42ef8b7b4d45a838141d5726bedb97785a584fb8b59b93514109,"80487, CO","68147, NE",-106.89321,-95.95678,0.7,0.9,2000,NO,YES,10,10,0.0,0.6,1.0,0.4,1.0,0.6,NO,YES,False,False,False,0.6,0.4
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,2dcea2cb8f145cf5fe15429dfe4b19e0735370aa1c67421fc9bef3a14150eba3,"70065, LA","32579, FL",-90.25405,-86.57401,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,2eb2f745ea8878972b50a84dec737166dafea99480606c47e9c0f43d1765d277,"72207, AR","30354, GA",-92.34271,-84.38609,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,35a93a5077f560581e8eb772bd103951139f5eed817ba67c69d9405f51320b3b,"73025, OK","35749, AL",-97.5727,-86.75662,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,35e3a2154510ffc23e51fd1edcc0fa586613ef57a105afadc57618c9154b381e,"50703, IA","60626, IL",-92.28195,-87.66955,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,36bd5aa9c8d6fe04b05fb923a6ae49d21523f7451f68c57f91871bc6fc4a972b,"51250, IA","48085, MI",-96.21232,-83.11982,0.7,0.9,2000,NO,YES,10,10,0.1,0.6,0.9,0.4,0.9,0.6,NO,YES,False,False,False,0.5,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,3778f1bbb0bd272c82c64f4a7fcdd69727109f8eaaf2d9903b38677c837b057c,"90043, CA","85013, AZ",-118.33519,-112.08294,0.7,0.9,2000,NO,YES,10,10,0.0,0.7,1.0,0.3,1.0,0.7,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,37b42df57a0448d56cf3bf5a8cfbcb3d22837467ded903536dac8ce519afe417,"92672, CA","85132, AZ",-117.5403,-111.19119,0.7,0.9,2000,NO,YES,10,10,0.0,0.7,1.0,0.2,1.0,0.7,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,48d5465d24062cb5449ab4ab513ac34b6c4a0806ac22fcabb077c1aadb2a533f,"85735, AZ","88240, NM",-111.33437,-103.43454,0.7,0.9,2000,NO,YES,10,10,0.8,0.1,0.2,0.9,0.2,0.1,YES,NO,False,False,False,0.7000000000000001,0.1
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,4dc525e68c9e5aaeb4220709d8552609477f2b3aa4d5851f898563c2a62826c5,"50703, IA","60060, IL",-92.28195,-88.03997,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,5569cd7664692a8737221befa3e768acf1f7c5bd50be7c2827fc62fe530be6cc,"91748, CA","85013, AZ",-117.89924,-112.08294,0.7,0.9,2000,NO,YES,10,10,0.0,0.7,1.0,0.3,1.0,0.7,NO,YES,False,False,False,0.7,0.30000000000000004
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,55a80e2ecf88156e4d024e3b6f48a78189f8bf0f4eed389809c2e4d7d5596e9d,"70647, LA","32129, FL",-93.01605,-81.02381,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,56a9247b03e40491181324acd72d1ea8f4a08bb1631667bcdd5d9aee3041b6b8,"88048, NM","75604, TX",-106.6581,-94.82919,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,5a55d22a7cd18b4e3102c8666ed168bb20a18d1f3bac1373099ba0b718aa6391,"78154, TX","32579, FL",-98.26574,-86.57401,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,5e799e438932507c017e3f7bab4ed7ade6a80f5f8358bbcdc5fe0eff539249a4,"68152, NE","46617, IN",-95.99995,-86.23513,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,60d3d15199ebd1a0b83944964e4ab349ae5dd239dd2e0d5c3892dd3ff5557b5e,"50703, IA","53209, WI",-92.28195,-87.94717,0.7,0.9,2000,NO,YES,10,10,0.2,0.8,0.8,0.2,0.8,0.8,NO,YES,False,False,False,0.6000000000000001,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,6140bb0eeb0f56d4482d05d330968f190bd7cd43bd56e41695ec693dcdfd4dc7,"62207, IL","45449, OH",-90.12544,-84.24067,0.7,0.9,2000,NO,YES,10,10,0.2,0.7,0.8,0.3,0.8,0.7,NO,YES,False,False,False,0.49999999999999994,0.10000000000000009
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,679403ad55e36e6600d47d686e95f5ae66c9c60b77d319d885c17cdc407fcb98,"72114, AR","30346, GA",-92.26024,-84.33881,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,68ef67c1393b0d3f7421382ed57e235c6b81b2b6941f03f7e172365fe99d2e45,"72207, AR","30575, GA",-92.34271,-83.71556,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,779b67c5219424cf345ef3ae8af9357f05382f9849b7789103cad48a49d2a1e4,"68152, NE","60087, IL",-95.99995,-87.85631,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,8016bb30573930caac688ea6565c470fa5d89bd0bf37d6d46f4092b73ac99da8,"63109, MO","43160, OH",-90.29563,-83.43917,0.7,0.9,2000,NO,YES,10,10,0.0,0.9,1.0,0.1,1.0,0.9,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,840793bac938118a985777be139dbd9259c83b53c298fb8b915d42a4ac350a52,"85621, AZ","76001, TX",-111.03764,-97.15408,0.7,0.9,2000,NO,YES,10,10,0.0,0.5,1.0,0.5,1.0,0.5,NO,YES,False,False,False,0.5,0.5
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,87e0dba160f64412da89be8c10d65695ba1c999c41bc2fb3b3457a225228700d,"88240, NM","76114, TX",-103.43454,-97.40417,0.7,0.9,2000,NO,YES,10,10,0.0,0.8,1.0,0.2,1.0,0.8,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,89e83e91fcbf7c1777f9ea414b917160d4edbbcf58e95bd0c796e2039873aaf2,"85132, AZ","79762, TX",-111.19119,-102.35502,0.7,0.9,2000,NO,YES,10,10,0.1,0.3,0.9,0.7,0.9,0.3,NO,NO,True,False,True,0.19999999999999998,0.6000000000000001
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,8c7801a371ffdf991b33919bb855e5ccd1a3fd6f0eb892cfbe4e8ccd1a1066e3,"77362, TX","70062, LA",-95.67237,-90.25579,0.7,0.9,2000,NO,YES,10,10,0.5,0.7,0.5,0.2,0.5,0.7,YES,YES,True,True,False,0.19999999999999996,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,8e29f5fb471df2202ecbf210f14400c7554610d03b237f0f6077e504d7546c6e,"51250, IA","49337, MI",-96.21232,-85.71437,0.7,0.9,2000,NO,YES,10,10,0.0,0.2,1.0,0.8,1.0,0.2,NO,NO,True,False,True,0.2,0.8
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,8e74f803aeeb993bbd7fe1528cb42677ee08de4da276237fdbab583e2b7ba45a,"76247, TX","30342, GA",-97.33154,-84.37429,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,9245f4e23a155aa22e48a1135918729a8a1fcb83dbd8ffd4298f63d0573e535c,"88240, NM","76008, TX",-103.43454,-97.62738,0.7,0.9,2000,NO,YES,10,10,0.1,0.7,0.9,0.1,0.9,0.7,NO,YES,False,False,False,0.6,0.20000000000000007
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,95fbc5bceac6cf4a8fa357388010a0019699c4152748c7948e2a8d2c8f520c68,"76114, TX","30342, GA",-97.40417,-84.37429,0.7,0.9,2000,NO,YES,10,10,0.1,1.0,0.9,0.0,0.9,1.0,NO,YES,False,False,False,0.9,0.09999999999999998
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,9a3458b5783d0c675589caef7d0d830abf0a4e370591a8f6efcab9c10d72eed5,"72207, AR","35749, AL",-92.34271,-86.75662,0.7,0.9,2000,NO,YES,10,10,0.2,1.0,0.8,0.0,0.8,1.0,NO,YES,False,False,False,0.8,0.19999999999999996
Qwen/Qwen3-4B-Instruct-2507,wm-us-zip-long,gt,9c972fb9c0c88a6f866c1c243f7fc1a9d8dee08bf5e751249d200910d8469ed4,"75150, TX","30354, GA",-96.6308,-84.38609,0.7,0.9,2000,NO,YES,10,10,0.0,1.0,1.0,0.0,1.0,1.0,NO,YES,False,False,False,1.0,0.0
